Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
EVTNAME50042;$FROMCOUNTRY$ refuses to become a protectorate!;;;;;;;;;;;;;
EVTDESC50042;The foreign minister reports, to great frustration, and shock that $FROMCOUNTRY$ has expelled our consulate and laid siege to our legation district! It appears they are attempting to resist our generous offer of protectorate and are now attempting to drive all our influence from the country. Local expatriate gazettes are reporting shock and horror, as missionaries are massacred, traders are hung up on gallows, and gentle folk are being stabbed in the streets by fanatical madmen! The situation has become decidedly out of our control, and the military is in a position to step in to put these regrettable upstarts in their place, and establish control of this valuable region with which for so long we have had happy and peaceful interests.;;;;;;;;;;;;;
EVT50042OPTA;Then we shall force them into submission with musket and ball!;;;;;;;;;;;;;
EVT50042OPTB;Well... let's not do anything too drastic;;;;;;;;;;;;;
EVTNAME50044;Defeated by Poumnia;;;;;;;;;;;;;
EVTDESC50044;Our recent defeat by the armies of Poumnia has left a tragic state of affairs in our country. Their savage soldiers have destroyed and sacked our capital, and they have killed not only most of our ministers, but any of the nationalistic elite in a particularly brutal series of beheadings. Any signs of Shamushi worship have been violently stamped out in their long and horrific punitive occupation, and a new collaborationist, decidedly pro-imperial elite has been installed as the new regent class. This marks an age of increased Poumnian influence in our lands, and one can feel it will be many years before the stirrings of Pruuntish identity can begin to organize themselves again after this shattering event. This war will live in infamy in the annals of Pruuntish history.;;;;;;;;;;;;;
EVT50044OPTA;We will lick our wounds...;;;;;;;;;;;;;
EVTNAME50045;Claim the Island of Ghurv?;;;;;;;;;;;;;
EVTDESC50045;This is another age of exploration: new steamships issue forward from our ports that allow our sailors to travel further, faster, and safer. Vast oceans cover the majority of our vast planet, and huge prohibitive storms have historically encouraged traders and explorers to cling to the coasts. Now, however, as ever-more liners cross distant seas, we are making a number of unexpected discoveries. Small islands reported by wrecked merchant men in the distant far east, which have appeared and disappeared from our maps for the past couple hundred years are becoming definitively known. In recent months, a small vessel of ours came across a small unclaimed set of islands, and the captain of which, after a small ceremony exchanging honors and meals with the locals, decided to claim the island in our name! It is up to us if we would like to accept these new lands into our patrimony - a new coaling station or trading outpost is attractive, but we would of course have to staff an administration.;;;;;;;;;;;;;
EVT50045OPTA;Plant the $COUNTRY_ADJ$ flag!;;;;;;;;;;;;;
EVT50045OPTB;Bah, why would we want a patch of lifeless sand in the sea?;;;;;;;;;;;;;
EVTNAME50046;Claim the Island of Taafraavsk?;;;;;;;;;;;;;
EVTNAME50047;Claim the Island of Mress?;;;;;;;;;;;;;
EVTNAME50048;Claim the Island of Njinye?;;;;;;;;;;;;;
EVTNAME50049;Claim the Island of Hrnid?;;;;;;;;;;;;;
EVTNAME50050;Claim the Island of Hun?;;;;;;;;;;;;;
EVTNAME50051;Claim the Sipdish Isles?;;;;;;;;;;;;;
EVTNAME50052;$FROMCOUNTRY$ has Razed the Great Drupe!;;;;;;;;;;;;;
EVTDESC50052;Rumors that the wretched $FROMCOUNTRY_ADJ$ have razed our holy site, the Great Drupe, have just now been proven to be true! Tens of thousands of faithful $COUNTRY_ADJ$ Vewugists line the streets of $CAPITAL$ to mourn this terrible occasion. They cry out in sorrow, confusion, and most of all, in rage! Such acts of villainy cannot be tolerated, they cry out! They demand $FROMCOUNTRY_ADJ$ blood to pay for this barbaric act!;;;;;;;;;;;;;
EVT50052OPTA;Ten thousand $FROMCOUNTRY_ADJ$ heads on pikes will line the ruins of the holy Drupe!;;;;;;;;;;;;;
EVT50052OPTB;It is a shame, truly, but what do they want me to do about it?;;;;;;;;;;;;;
EVTNAME50053;$FROMCOUNTRY$ has Razed the Great Drupe!;;;;;;;;;;;;;
EVTDESC50053;Reports have just trickled in that $FROMCOUNTRY$ has razed our Holy Drupe, a site of utmost importance in the Vewugi faith. Thousands of years of history and spiritual guidance have gone up in smoke due to this cursed war. Pious Vewugis across the nation cry out in anguish at this heinous loss. Many call for an end to the conflict that caused this, while others call for the heads of all leading officials. Whatever the future may hold for the millions of Vewugis around the world, we can be certain that never again will the light of the Great Vewug shine as brightly as it did even a few days ago.;;;;;;;;;;;;;
EVT50053OPTA;May the great Vewug guide us through this!;;;;;;;;;;;;;
EVTNAME50054;The Guiding hand of $FROMCOUNTRY$;;;;;;;;;;;;;
EVTDESC50054;It is no secret that the Yamoujoy and Maumoujoy peoples are one and the same. We speak the same language, worship the same gods, and live in the same manner! Even in our folktales, we are born as one family! When the Soil gave birth to the Sky's children, did not the Yamoujoy and Maumoujoy rise from the mud together? It has only been by the will of petty kings and dividing foreign Vewugis that we have become separate people, but now, $FROMCOUNTRY$ offers the people of $COUNTRY$ to form a union with them to finally unite our divided people. We are really in no position to refuse this offer with their domineering position over us, but their offer is kind and our people cheer loudly in the streets at the idea of a union.;;;;;;;;;;;;;
EVT50054OPTA;Brothers we shall be!;;;;;;;;;;;;;
EVT50054OPTB;You're no brother of mine, $FROMCOUNTRY_ADJ$ swine!;;;;;;;;;;;;;
EVTNAME50055;$PROVINCENAME$ Cored!;;;;;;;;;;;;; #$PROVINCENAME$ recognized as an integral part of $COUNTRY$!
EVTDESC50055;It has been long since $PROVINCENAME$ was added to our mighty domain. Many of our people now reside here and call $PROVINCENAME$ home. Both domestically and internationally $PROVINCENAME$ is referred to as an integral part of $COUNTRY$, without scrutiny or debate.;;;;;;;;;;;;;
EVT50055OPTA;Excellent;;;;;;;;;;;;;
EVTNAME50056;The Poumnian Demand!;;;;;;;;;;;;;
EVTDESC50056;The time that many $COUNTRY_ADJ$s have feared would come has now finally come. The Poumnians, who for long have meddled in our affairs, seized our treasures, and yoked our people to their plows, have now officially demanded we become their protectorate. If we refuse, it will surely result in a swift invasion, the deaths of thousands, and the complete destruction of Aaykeum.;;;;;;;;;;;;;
EVT50056OPTA;We will submit;;;;;;;;;;;;;
EVT50056OPTB;Let them come!;;;;;;;;;;;;;
EVTNAME50057;International Sanctions;;;;;;;;;;;;;x
EVTDESC50057;Our outrageous warmongering has finally provoked a response from large powers around the world. A combine of international powers have declared a total trade embargo against us. Vessels trading in our ports may be seized or even sank with relative impunity, scaring most traders away from our lands, and our neighbors have closed their borders to us.;;;;;;;;;;;;;x
EVT50057OPTA;This is worrying;;;;;;;;;;;;;x
EVTNAME50058;International Sanctions Lifted;;;;;;;;;;;;;x
EVTDESC50058;Time has passed, and finally the international campaign of sanctions against us has ended. Merchants now trade freely with us, and cargo trains are once again rolling across our borders.;;;;;;;;;;;;;x
EVT50058OPTA;May this dark period be forgotten;;;;;;;;;;;;;x
EVTNAME65006;Regency;;;;;;;;;;;;;x
EVTDESC65006;With the untimely death of our monarch, and the minority of our heir, a new regent has come to power to guide the little autocrat through their minority. We will see how this affects our country's fate.;;;;;;;;;;;;;x
EVT65006OPTA;These are strange times;;;;;;;;;;;;;x
EVTNAME65007;Highly Influential Spouse;;;;;;;;;;;;;x
