Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
PROV2172;Dhuzhihw;;;;;;;;;;;;;x
PROV2173;Zhouv;;;;;;;;;;;;;x
PROV2174;Hwemef;;;;;;;;;;;;;x
PROV2175;Tawang;;;;;;;;;;;;;x
PROV2176;Nguw;;;;;;;;;;;;;x
PROV2177;Shras;;;;;;;;;;;;;x
PROV2178;Fung;;;;;;;;;;;;;x
PROV2179;Sauzhdie;;;;;;;;;;;;;x
PROV2180;Wiengoummau;;;;;;;;;;;;;x
PROV2181;Fucho;;;;;;;;;;;;;x
PROV2182;Faztu;;;;;;;;;;;;;x
PROV2183;Kant;;;;;;;;;;;;;x
PROV2184;Dhroumn;;;;;;;;;;;;;x
PROV2185;Zhkuadhdi;;;;;;;;;;;;;x
PROV2186;Zkea;;;;;;;;;;;;;x
PROV2187;Wiezhtauta;;;;;;;;;;;;;x
PROV2188;Gyej;;;;;;;;;;;;;x
PROV2189;Mued;;;;;;;;;;;;;x
PROV2190;Oshedzeëb;;;;;;;;;;;;;x
PROV2191;Reërq;;;;;;;;;;;;;x
PROV2192;Ashe;;;;;;;;;;;;;x
PROV2193;Ugi;;;;;;;;;;;;;x
PROV2194;Iman;;;;;;;;;;;;;x
PROV2195;Fodh;;;;;;;;;;;;;x
PROV2196;Pgube-Pi;;;;;;;;;;;;;x
PROV2197;Poefue;;;;;;;;;;;;;x
PROV2198;Bommaef;;;;;;;;;;;;;x
PROV2199;Hod;;;;;;;;;;;;;x
PROV2200;Gibtasfu;;;;;;;;;;;;;x
PROV2201;Upue;;;;;;;;;;;;;x
PROV2202;Taspma;;;;;;;;;;;;;x
PROV2203;Begst;;;;;;;;;;;;;x
PROV2204;Iemes;;;;;;;;;;;;;x
PROV2205;Giep;;;;;;;;;;;;;x
PROV2206;Esoespma;;;;;;;;;;;;;x
PROV2207;Hammoebos;;;;;;;;;;;;;x
PROV2208;Tuemaet;;;;;;;;;;;;;x
PROV2209;Gub-Fosoe;;;;;;;;;;;;;x
PROV2210;Huespmit;;;;;;;;;;;;;x
PROV2211;Pgape;;;;;;;;;;;;;x
PROV2212;Aho;;;;;;;;;;;;;x
PROV2213;Gegin;;;;;;;;;;;;;x
PROV2214;Gjon;;;;;;;;;;;;;x
PROV2215;Bied;;;;;;;;;;;;;x
PROV2216;Buesfiet;;;;;;;;;;;;;x
PROV2217;Dongu;;;;;;;;;;;;;x
PROV2218;Thuach;;;;;;;;;;;;;x
PROV2219;Dhomn;;;;;;;;;;;;;x
PROV2220;Dzehw;;;;;;;;;;;;;x
PROV2221;Zhuash;;;;;;;;;;;;;x
PROV2222;Muag;;;;;;;;;;;;;x
PROV2223;Ruozh;;;;;;;;;;;;;x
PROV2224;Zhkuad;;;;;;;;;;;;;x
PROV2225;Thauchau;;;;;;;;;;;;;x
PROV2226;Dhekehwea;;;;;;;;;;;;;x
PROV2227;Hwef;;;;;;;;;;;;;x
PROV2228;Freathdoung;;;;;;;;;;;;;x
PROV2229;Dauzhuzh;;;;;;;;;;;;;x
PROV2230;Dhuad;;;;;;;;;;;;;x
PROV2231;Gefu;;;;;;;;;;;;;x
PROV2232;Wrouthdie;;;;;;;;;;;;;x
PROV2233;Zhuze;;;;;;;;;;;;;x
PROV2234;Suzkedz;;;;;;;;;;;;;x
PROV2235;Thufre;;;;;;;;;;;;;x
PROV2236;Diehw;;;;;;;;;;;;;x
PROV2237;Chemn;;;;;;;;;;;;;x
PROV2238;Mrou;;;;;;;;;;;;;x
PROV2239;Mezi;;;;;;;;;;;;;x
PROV2240;Vezhtedhdou;;;;;;;;;;;;;x
PROV2241;Rouzhokshie;;;;;;;;;;;;;x
PROV2242;Thissou;;;;;;;;;;;;;x
PROV2243;Riemie;;;;;;;;;;;;;x
PROV2244;Dhiewu;;;;;;;;;;;;;x  
PROV3055;Niiz Moji;x
PROV3056;Mra-ouswun;x
PROV3057;Niiz Jadhov;x
PROV3058;Niiz Kan;x
PROV3059;Ragor;x
PROV3060;Bir;x
PROV3061;Mójib;x##### BODIES OF WATER BELOW #######
PROV2245;Nozh¼ Bay;;;;;;;;;;;;;x
PROV2246;Coast of Dhuknâg;;;;;;;;;;;;;x
PROV2247;Coast of Ashouw Island;;;;;;;;;;;;;x
PROV2248;North Diwvish Bay;;;;;;;;;;;;;x
PROV2249;Pruuntish Rocks;;;;;;;;;;;;;x
PROV2250;South Diwvish Bay;;;;;;;;;;;;;x
PROV2251;Diwvish Seamounts;;;;;;;;;;;;;x
PROV2252;Coast of Jiishanâg;;;;;;;;;;;;;x
PROV2253;Nozhbau Bay;;;;;;;;;;;;;x
PROV2254;Cape Jozha;;;;;;;;;;;;;x
PROV2255;Bay of the Reuhriz;;;;;;;;;;;;;x
PROV2256;Gulf of Tahsrot;;;;;;;;;;;;;x
PROV2257;Cape Fâdt;;;;;;;;;;;;;x
PROV2258;Coast of the Kovan Isles;;;;;;;;;;;;;x
PROV2259;The Foggy Coast;;;;;;;;;;;;;x
PROV2260;West Cape Nexabo;;;;;;;;;;;;;x
PROV2261;Eastern Cape;;;;;;;;;;;;;x
PROV2262;Bay of V¼zza;;;;;;;;;;;;;x
PROV2263;The Tzykoums;;;;;;;;;;;;;x
PROV2264;Mruudiw Sea;;;;;;;;;;;;;x
PROV2265;Saema's Haven;;;;;;;;;;;;;x
PROV2266;Kovan Shoals;;;;;;;;;;;;;x
PROV2267;Cape Tykaaw;;;;;;;;;;;;;x
PROV2268;Sea of Thaykum;;;;;;;;;;;;;x
PROV2269;Coast of Chyivit;;;;;;;;;;;;;x
PROV2270;Great Red Bay;;;;;;;;;;;;;x
PROV2271;Strait of Gochhuib;;;;;;;;;;;;;x
PROV2272;Coast of Tovu;;;;;;;;;;;;;x
PROV2273;Hithy Bight;;;;;;;;;;;;;x
PROV2274;Mouth of the Habmogy;;;;;;;;;;;;;x
PROV2275;Firth of Hoob;;;;;;;;;;;;;x
PROV2276;Coast of Pieme;;;;;;;;;;;;;x
PROV2277;South Paup Sat;;;;;;;;;;;;;x
PROV2278;North Paup Sat;;;;;;;;;;;;;x
PROV2279;The Iron Straits;;;;;;;;;;;;;x
PROV2280;North Vazunak Sea;;;;;;;;;;;;;x
PROV2281;Mum Meke;;;;;;;;;;;;;x
PROV2282;Coast of Bog;;;;;;;;;;;;;x
PROV2283;Coast of Tufume Archipelago;;;;;;;;;;;;;x
PROV2284;South Vazunak Sea;;;;;;;;;;;;;x
PROV2285;Coast of Ojap;;;;;;;;;;;;;x
PROV2286;Bay of Takemog;;;;;;;;;;;;;x
PROV2287;Cape Tegou;;;;;;;;;;;;;x
PROV2288;Coast of Maus;;;;;;;;;;;;;x
PROV2289;Miegpaup Bay;;;;;;;;;;;;;x
PROV2290;Mouth of the Zoa;;;;;;;;;;;;;x
PROV2291;Coast of Yamajoury;;;;;;;;;;;;;x
PROV2292;Bogoran Sea;;;;;;;;;;;;;x
PROV2293;Coast of Kahem;;;;;;;;;;;;;x
PROV2294;Pentapode Bay;;;;;;;;;;;;;x
PROV2295;Vepht Head;;;;;;;;;;;;;x
PROV2296;King's Causeway;;;;;;;;;;;;;x
PROV2297;Paukzhodo Channel;;;;;;;;;;;;;x
PROV2298;Coast of Vadobeth;;;;;;;;;;;;;x
PROV2299;Bay of Fire;;;;;;;;;;;;;x
PROV2300;Troglodytic Coast;;;;;;;;;;;;;x
PROV2301;Cape Bukamo;;;;;;;;;;;;;x
PROV2302;Imperial Coast;;;;;;;;;;;;;x
PROV2303;Coast of Boyab;;;;;;;;;;;;;x
PROV2304;Throne's Mouth;;;;;;;;;;;;;x
PROV2305;Bay of the Throne;;;;;;;;;;;;;x
PROV2306;Bay of the Chamberlain;;;;;;;;;;;;;x
PROV2307;Western Paukzhodo Sea;;;;;;;;;;;;;x
PROV2308;Coast of Spears;;;;;;;;;;;;;x
PROV2309;Bight of Paukzhodo;;;;;;;;;;;;;x
PROV2310;The Sandy Sea;;;;;;;;;;;;;x
PROV2311;Zadak Coast;;;;;;;;;;;;;x
PROV2312;Teshue Channel;;;;;;;;;;;;;x
PROV2313;Mouth of the Vodt;;;;;;;;;;;;;x
PROV2314;The Silent Sea;;;;;;;;;;;;;x
PROV2315;Land's End;;;;;;;;;;;;;x
PROV2316;Cliff Coast;;;;;;;;;;;;;x
PROV2317;Spear-point Gulf;;;;;;;;;;;;;x
PROV2318;Coast of Gaub;;;;;;;;;;;;;x
PROV2319;Cliffs of Shinja;;;;;;;;;;;;;x
PROV2320;Aptzivan Bight;;;;;;;;;;;;;x
PROV2321;The Savage Cape;;;;;;;;;;;;;x
PROV2322;Burning Approaches;;;;;;;;;;;;;x
PROV2323;East Cape Nexabo;;;;;;;;;;;;;x
PROV2324;Great Kovan Reefs;;;;;;;;;;;;;x
PROV2325;The Rechtkist Coast;;;;;;;;;;;;;x
PROV2326;The Dry Coast;;;;;;;;;;;;;x
PROV2327;The Shibun Current;;;;;;;;;;;;;x
PROV2328;Coast of Theaz;;;;;;;;;;;;;x
PROV2329;Fazh Nopt Coast;;;;;;;;;;;;;x
PROV2330;The Fucho Joms;;;;;;;;;;;;;x
PROV2331;Qooxib's Crossing;;;;;;;;;;;;;x
PROV2332;Bight of Suzkedz;;;;;;;;;;;;;x
PROV2333;North Zhafkupo Sea;;;;;;;;;;;;;x
PROV2334;The Galley Coast;;;;;;;;;;;;;x
PROV2335;Mouth of the Vetchk;;;;;;;;;;;;;x
PROV2336;Coast of Chiwyira;;;;;;;;;;;;;x
PROV2337;Cape Finyow;;;;;;;;;;;;;x
PROV2338;Sea of Ohochk;;;;;;;;;;;;;x
PROV2339;The Grain Coast;;;;;;;;;;;;;x
PROV2340;Great Wrikyin Persyps;;;;;;;;;;;;;x
PROV2341;King's Coast;;;;;;;;;;;;;x
PROV2342;Cape Caigur;;;;;;;;;;;;;x
PROV2343;Mouth of the Caigur;;;;;;;;;;;;;x
PROV2344;Cape Bangher;;;;;;;;;;;;;x
PROV2345;The Gussan Beds;;;;;;;;;;;;;x
PROV2346;Bhuspaubhan Rocks;;;;;;;;;;;;;x
PROV2347;Coast of Jaju;;;;;;;;;;;;;x
PROV2348;The Founders;;;;;;;;;;;;;x
PROV2349;Rainy Cape;;;;;;;;;;;;;x
PROV2350;Coast of Usiq;;;;;;;;;;;;;x
PROV2351;Coast of Chrurg Island;;;;;;;;;;;;;x
PROV2352;The Tea Coast;;;;;;;;;;;;;x
PROV2353;Bight of the Great Khan;;;;;;;;;;;;;x
PROV2354;Bziog Delta;;;;;;;;;;;;;x
PROV2355;South Cape Tiamten;;;;;;;;;;;;;x
PROV2356;North Cape Tiamten;;;;;;;;;;;;;x
PROV2357;Cape Zhek;;;;;;;;;;;;;x
PROV2358;Twin Bay Bight;;;;;;;;;;;;;x
PROV2359;Left Thumb Bay;;;;;;;;;;;;;x
PROV2360;Cape Bozzak;;;;;;;;;;;;;x
PROV2361;Right Thumb Bay;;;;;;;;;;;;;x
PROV2362;Bight of Cherassland;;;;;;;;;;;;;x
PROV2363;Mozzo's Rock;;;;;;;;;;;;;x
PROV2364;Coast of Rurch;;;;;;;;;;;;;x
PROV2365;Strait of Midod;;;;;;;;;;;;;x
PROV2366;Juruntine Channel;;;;;;;;;;;;;x
PROV2367;Channel's Mouth;;;;;;;;;;;;;x
PROV2368;Bay of Charchland;;;;;;;;;;;;;x
PROV2369;Sea of Charchland;;;;;;;;;;;;;x
PROV2370;Sea of Lights;;;;;;;;;;;;;x
PROV2371;Bight of The Juruntine;;;;;;;;;;;;;x
PROV2372;Coast of Mosar;;;;;;;;;;;;;x
PROV2373;Coast of Njinye;;;;;;;;;;;;;x
PROV2374;Yussangum Bay;;;;;;;;;;;;;x
PROV2375;Blue Coast;;;;;;;;;;;;;x
PROV2376;Sea of Hrnid;;;;;;;;;;;;;x
PROV2377;Dhob Island;;;;;;;;;;;;;x
PROV2378;Frurgid Sea;;;;;;;;;;;;;x
PROV2379;Coast of the Dhruzd;;;;;;;;;;;;;x
PROV2380;Bay of Dzöshdzeëreënd;;;;;;;;;;;;;x
PROV2381;Coast of Bösharë;;;;;;;;;;;;;x
PROV2382;Cape Krumte;;;;;;;;;;;;;x
PROV2383;Bight of Khrayland;;;;;;;;;;;;;x
PROV2384;Outer Long Tongue Gulf;;;;;;;;;;;;;x
PROV2385;Inner Long Tongue Gulf;;;;;;;;;;;;;x
PROV2386;Coast of Redza;;;;;;;;;;;;;x
PROV2387;Bay of Chömebed;;;;;;;;;;;;;x
PROV2388;Bodshii Seadbed;;;;;;;;;;;;;x
PROV2389;Great Northern Bay;;;;;;;;;;;;;x
PROV2390;Zhadnozo Channel;;;;;;;;;;;;;x
PROV2391;Coast of Sesy;;;;;;;;;;;;;x
PROV2392;Coast of Mress;;;;;;;;;;;;;x
PROV2393;Zhadnozogid Sea;;;;;;;;;;;;;x
PROV2394;Mstindah Head;;;;;;;;;;;;;x
PROV2395;South Cape Nywut;;;;;;;;;;;;;x
PROV2396;North Cape Nywut;;;;;;;;;;;;;x
PROV2397;Bay of Nikwiss;;;;;;;;;;;;;x
PROV2398;Coast of Niiz Zhidzha;;;;;;;;;;;;;x
PROV2399;Coast of Ata;;;;;;;;;;;;;x
PROV2400;The Blubber Coast;;;;;;;;;;;;;x
PROV2401;The Green Coast;;;;;;;;;;;;;x
PROV2402;Bay of Tuthe;;;;;;;;;;;;;x
PROV2403;Chömebed Head;;;;;;;;;;;;;x
PROV2404;The Beastial Coast;;;;;;;;;;;;;x
PROV2405;Coast of Ute;;;;;;;;;;;;;x
PROV2406;Coast of Rajom;;;;;;;;;;;;;x
PROV2407;Channel of Hohraethy;;;;;;;;;;;;;x
PROV2408;Cape Amou;;;;;;;;;;;;;x
PROV2409;Pizhpt Mellows;;;;;;;;;;;;;x
PROV2410;Cape of the Hruss;;;;;;;;;;;;;x
PROV2411;Little Dozh Bight;;;;;;;;;;;;;x
PROV2412;Coast of Hyutdaav;;;;;;;;;;;;;x
PROV2413;Ghurv Rocks;;;;;;;;;;;;;x
PROV2414;Bay of the Hruss;;;;;;;;;;;;;x
PROV2415;Paha Coast;;;;;;;;;;;;;x
PROV2416;Coast of the Sarengi;;;;;;;;;;;;;x
PROV2417;Bay of Isaudaav;;;;;;;;;;;;;x
PROV2418;The Fetid Coast;;;;;;;;;;;;;x
PROV2419;Pöb Delta;;;;;;;;;;;;;x
PROV2420;Sea of Idarm;;;;;;;;;;;;;x
PROV2421;Coast of Nan Tsetk;;;;;;;;;;;;;x
PROV2422;Lower Tsetk Islands;;;;;;;;;;;;;x
PROV2423;The Calm Sea;;;;;;;;;;;;;x
PROV2424;Bay of the Great Cape;;;;;;;;;;;;;x
PROV2425;North Great Cape;;;;;;;;;;;;;x
PROV2426;South Great Cape;;;;;;;;;;;;;x
PROV2427;Coast of Dats;;;;;;;;;;;;;x
PROV2428;Coast of Hospmue;;;;;;;;;;;;;x
PROV2429;Coast of Flowers;;;;;;;;;;;;;x
PROV2430;Bâzajop Islands;;;;;;;;;;;;;x
PROV2431;Bay of Blue Bile;;;;;;;;;;;;;x
PROV2432;Kadnua Delta;;;;;;;;;;;;;x
PROV2433;Pig's Head;;;;;;;;;;;;;x
PROV2434;Kizzanat's Rest;;;;;;;;;;;;;x
PROV2435;Mae Island Channel;;;;;;;;;;;;;x
PROV2436;The Sea of the Pomigs;;;;;;;;;;;;;x
PROV2437;Coast of Asfo;;;;;;;;;;;;;x
PROV2438;Cape of Kizzanat;;;;;;;;;;;;;x
PROV2439;Coast of Epoe;;;;;;;;;;;;;x
PROV2440;The Frigid Coast;;;;;;;;;;;;;x
PROV2441;Coast of Nanue;;;;;;;;;;;;;x
PROV2442;Coast of Fofieg;;;;;;;;;;;;;x
PROV2443;Eastern Wushauw Coast;;;;;;;;;;;;;x
PROV2444;Central Wushauw Coast;;;;;;;;;;;;x
PROV2445;Western Wushauw Coast;;;;;;;;;;;;;x
PROV2446;Coast of Dhekehwea;;;;;;;;;;;;;x
PROV2447;Admiral Praashab Bay;;;;;;;;;;;;;x
PROV2448;Firth of Chemn;;;;;;;;;;;;;x
PROV2449;Bay of Mezi;;;;;;;;;;;;;x
PROV2450;Coast of Ruasi;;;;;;;;;;;;;x
PROV2451;Kizzanat's Current;;;;;;;;;;;;;x
PROV2452;Off Great Cape;;;;;;;;;;;;;x
PROV2453;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2454;Coast of Gozomedes Island;;;;;;;;;;;;;x
PROV2455;Coast of the Hrusaan Isles;;;;;;;;;;;;;x
PROV2456;Great Hrusaan Bight;;;;;;;;;;;;;x
PROV2457;Coast of Taafraavsk;;;;;;;;;;;;;x
PROV2458;Coast of Vivkied;;;;;;;;;;;;;x
PROV2459;Hrusaan Micronesia;;;;;;;;;;;;;x
PROV2460;The Eastern Doldrums;;;;;;;;;;;;;x
PROV2461;The Shobgizob Current;;;;;;;;;;;;;x
PROV2462;The Shobgizob Pull;;;;;;;;;;;;;x
PROV2463;Northern Sea of Daunuk;;;;;;;;;;;;;x
PROV2464;Southern Sea of Daunuk;;;;;;;;;;;;;x
PROV2465;Coast of Shobgizob;;;;;;;;;;;;;x
PROV2466;Bay of Uurngiik;;;;;;;;;;;;;x
PROV2467;Real Gizob Coast;;;;;;;;;;;;;x
PROV2468;Coast of Mav;;;;;;;;;;;;;x
PROV2469;Coast of Parrots;;;;;;;;;;;;;x
PROV2470;Bay of Kaqka;;;;;;;;;;;;;x
PROV2471;Coast of Hujaav;;;;;;;;;;;;;x
PROV2472;Bay of Tribute Ships;;;;;;;;;;;;;x
PROV2473;Coast of Jinu;;;;;;;;;;;;;x
PROV2474;Bay of the Great Vewug;;;;;;;;;;;;;x
PROV2475;Strait of Baastuu;;;;;;;;;;;;;x
PROV2476;Maagland Coast;;;;;;;;;;;;;x
PROV2477;Land's End;;;;;;;;;;;;;x
PROV2478;The Blessed Coast;;;;;;;;;;;;;x
PROV2479;The Jagged Coast;;;;;;;;;;;;;x
PROV2480;Cape Qaatii;;;;;;;;;;;;;x
PROV2481;Bay of Niiz Qaataa;;;;;;;;;;;;;x
PROV2482;Coast of Duk;;;;;;;;;;;;;x
PROV2483;Coast of Juutqaa;;;;;;;;;;;;;x
PROV2484;Coast of Chet;;;;;;;;;;;;;x
PROV2485;The Pees Banks;;;;;;;;;;;;;x
PROV2486;The Fid Volcanic Seabed;;;;;;;;;;;;;x
PROV2487;Gibberishling's Bay;;;;;;;;;;;;;x
PROV2488;The Stony Coast;;;;;;;;;;;;;x
PROV2489;ApMoswie's Haven;;;;;;;;;;;;;x
PROV2490;The Jellyfish Coast;;;;;;;;;;;;;x
PROV2491;Wind's End;;;;;;;;;;;;;x
PROV2492;Northern Haven;;;;;;;;;;;;;x
PROV2493;The Stormy Coast;;;;;;;;;;;;;x
PROV2494;The Cape of Storms;;;;;;;;;;;;;x
PROV2495;The Gale Coast;;;;;;;;;;;;;x
PROV2496;Turntail Coast;;;;;;;;;;;;;x
PROV2497;Eastern Coast;;;;;;;;;;;;;x
PROV2498;Bay of Reprieve;;;;;;;;;;;;;x
PROV2499;The Southern Rocks;;;;;;;;;;;;;x
PROV2500;Northern Sea of Shobgizob;;;;;;;;;;;;;x
PROV2501;Bâzajop's Bight;;;;;;;;;;;;;x
PROV2502;Northern Shobgizob Fissure;;;;;;;;;;;;;x
PROV2503;The Southeasterlies;;;;;;;;;;;;;x
PROV2504;Kadnua Sedimentaries;;;;;;;;;;;;;x
PROV2505;Central Shobgizob Fissure;;;;;;;;;;;;;x
PROV2506;Central Shobgizob Sea;;;;;;;;;;;;;x
PROV2507;The Bountiful Sea;;;;;;;;;;;;;x
PROV2508;Western Shobgizob Sea;;;;;;;;;;;;;x
PROV2509;Frezhine Sea;;;;;;;;;;;;;x
PROV2510;Coast of Pazh Island;;;;;;;;;;;;;x
PROV2511;Coast of Aammii;;;;;;;;;;;;;x
PROV2512;Frezine Micronesia;;;;;;;;;;;;;x
PROV2513;Coast of Ngistaa;;;;;;;;;;;;;x
PROV2514;Shobgizob Approaches;;;;;;;;;;;;;x
PROV2515;Coast of Guuk;;;;;;;;;;;;;x
PROV2516;Coast of Slaughter;;;;;;;;;;;;;x
PROV2517;Chetine Corals;;;;;;;;;;;;;x
PROV2518;Coast of Aagi;;;;;;;;;;;;;x
PROV2519;Western Sea of the Vewug;;;;;;;;;;;;;x
PROV2520;Coast of Vopud Island;;;;;;;;;;;;;x
PROV2521;Sea of the Vewug;;;;;;;;;;;;;x
PROV2522;The Shining Sea;;;;;;;;;;;;;x
PROV2523;Sea of Atolls;;;;;;;;;;;;;x
PROV2524;Lesser Chet Atoll;;;;;;;;;;;;;x
PROV2525;Sea of Devils;;;;;;;;;;;;;x
PROV2526;Eastern Sea of the Vewug;;;;;;;;;;;;;x
PROV2527;Chet Oceanic Seabed;;;;;;;;;;;;;x
PROV2528;West Wff Reefs;;;;;;;;;;;;;x
PROV2529;East Wff Reefs;;;;;;;;;;;;;x
PROV2530;The Wff Moluscing Grounds;;;;;;;;;;;;;x
PROV2531;The Wff Gyres;;;;;;;;;;;;;x
PROV2532;The Wff Fisheries;;;;;;;;;;;;;x
PROV2533;Wff Approaches;;;;;;;;;;;;;x
PROV2534;The Little Siplings;;;;;;;;;;;;;x
PROV2535;Off Cape Hruss;;;;;;;;;;;;;x
PROV2536;The Hrussan Fisheries;;;;;;;;;;;;;x
PROV2537;The North Hruss Current;;;;;;;;;;;;;x
PROV2538;Admiral Oauzhau's Sounding;;;;;;;;;;;;;x
PROV2539;The Oauzhau Enscarpment;;;;;;;;;;;;;x
PROV2540;Sea of Cormorants;;;;;;;;;;;;;x
PROV2541;Vathony's Abyss;;;;;;;;;;;;;x
PROV2542;Jabbutup's Seamounts;;;;;;;;;;;;;x
PROV2543;Shobgizob Seamounts;;;;;;;;;;;;;x
PROV2544;The Ashen Sea;;;;;;;;;;;;;x
PROV2545;Zagkhan Drifts;;;;;;;;;;;;;x
PROV2546;Sippling Approaches;;;;;;;;;;;;;x
PROV2547;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2548;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2549;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2550;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2551;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2552;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2553;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2554;The Siplings;;;;;;;;;;;;;x
PROV2555;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2556;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2557;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2558;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2559;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2560;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2561;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2562;Paznapt Ocean;;;;;;;;;;;;;x
PROV2563;Blue-weed Seas;;;;;;;;;;;;;x
PROV2564;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2565;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2566;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2567;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2568;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2569;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2570;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2571;Paznapt Ocean;;;;;;;;;;;;;x
PROV2572;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2573;Sha-Pomon's Passage;;;;;;;;;;;;;x
PROV2574;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2575;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2576;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2577;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2578;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2579;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2580;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2581;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2582;Paznapt Ocean;;;;;;;;;;;;;x
PROV2583;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2584;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2585;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2586;The Whaapjan Shoals;;;;;;;;;;;;;x
PROV2587;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2588;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2589;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2590;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2591;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2592;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2593;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2594;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2595;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2596;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2597;Coast of Whaapja;;;;;;;;;;;;;x
PROV2598;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2599;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2600;The Northwestern Current;;;;;;;;;;;;;x
PROV2601;Coast of Maskaz Island;;;;;;;;;;;;;x
PROV2602;Sea of Clouds;;;;;;;;;;;;;x
PROV2603;Gojep Rocks;;;;;;;;;;;;;x
PROV2604;The Billows;;;;;;;;;;;;;x
PROV2605;The Blighted Sea;;;;;;;;;;;;;x
PROV2606;The Great Banks;;;;;;;;;;;;;x
PROV2607;The Southeast Current;;;;;;;;;;;;;x
PROV2608;Drangupt Sea;;;;;;;;;;;;;x
PROV2609;Giant's Meeting;;;;;;;;;;;;;x
PROV2610;Praashabs's Current;;;;;;;;;;;;;x
PROV2611;Fathe Approaches;;;;;;;;;;;;;x
PROV2612;Praashabs's Forest;;;;;;;;;;;;;x
PROV2613;The Curved Currents;;;;;;;;;;;;;x
PROV2614;Open Ishnapt;;;;;;;;;;;;;x
PROV2615;Tzau-Orom's Disfigurement;;;;;;;;;;;;;x
PROV2616;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2617;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2618;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2619;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2620;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2621;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2622;Daunu Island;;;;;;;;;;;;;x
PROV2623;The Wousz Kelp Forests;;;;;;;;;;;;;x
PROV2624;Sea of Wousz;;;;;;;;;;;;;x
PROV2625;Coast of Teizzau;;;;;;;;;;;;;x
PROV2626;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2627;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2628;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2629;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2630;Juttepht's Rocks;;;;;;;;;;;;;x
PROV2631;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2632;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2633;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2634;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2635;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2636;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2637;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2638;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2639;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2640;Ishnapt Ocean;;;;;;;;;;;;;x
